,userId,movieId,rating
40724,275,1649,3.0
40725,275,1653,3.0
40726,275,1663,5.0
40727,275,1674,4.0
40728,275,1683,5.0
40729,275,1694,3.0
40730,275,1704,4.0
40731,275,1719,3.0
40732,275,1747,4.0
40733,275,1777,2.0
40734,275,1784,4.0
40735,275,1809,3.0
40736,275,1875,5.0
40737,275,1883,5.0
40738,275,1904,2.0
40739,275,1912,5.0
40740,275,1923,2.0
40741,275,1944,4.0
40742,275,1945,5.0
40743,275,1952,3.0
40744,275,1953,4.0
40745,275,1958,5.0
40746,275,1962,4.0
40747,275,1965,4.0
40748,275,1966,4.0
40749,275,1968,4.0
40750,275,2000,3.0
40751,275,2020,5.0
40752,275,2054,2.0
40753,275,2064,5.0
40754,275,2069,5.0
40755,275,2073,5.0
40756,275,2100,5.0
40757,275,2110,5.0
40758,275,2134,3.0
40759,275,2144,4.0
40760,275,2150,5.0
40761,275,2174,5.0
40762,275,2186,5.0
40763,275,2212,4.0
40764,275,2240,5.0
40765,275,2243,3.0
40766,275,2245,3.0
40767,275,2247,4.0
40768,275,2248,4.0
40769,275,2289,5.0
40770,275,2302,3.0
40771,275,2323,5.0
40772,275,2324,5.0
40773,275,2330,5.0
40774,275,2352,4.0
40775,275,2355,4.0
40776,275,2357,4.0
40777,275,2359,2.0
40778,275,2360,5.0
40779,275,2384,5.0
40780,275,2391,4.0
40781,275,2395,5.0
40782,275,2396,4.0
40783,275,2463,4.0
40784,275,2470,2.0
40785,275,2518,5.0
40786,275,2539,4.0
40787,275,2542,4.0
40788,275,2571,5.0
40789,275,2572,4.0
40790,275,2575,5.0
40791,275,2580,4.0
40792,275,2599,2.0
40793,275,2624,5.0
40794,275,2671,5.0
40795,275,2692,4.0
40796,275,2700,4.0
40797,275,2716,4.0
40798,275,2731,4.0
40799,275,2752,4.0
40800,275,2761,5.0
40801,275,2791,5.0
40802,275,2797,5.0
40803,275,2819,5.0
40804,275,2824,5.0
40805,275,2858,4.0
40806,275,2859,4.0
40807,275,2890,5.0
40808,275,2912,5.0
40809,275,2915,4.0
40810,275,2917,5.0
40811,275,2918,5.0
40812,275,2935,5.0
40813,275,2937,5.0
40814,275,2959,5.0
40815,275,2964,1.0
40816,275,2997,5.0
40817,275,3006,4.0
40818,275,3038,5.0
40819,275,3039,5.0
40820,275,3046,5.0
40821,275,3083,5.0
40822,275,3089,4.0
40823,275,3108,5.0
40824,275,3114,4.0
40825,275,3134,2.0
40826,275,3160,1.0
40827,275,3163,5.0
40828,275,3175,5.0
40829,275,3192,3.0
40830,275,3210,5.0
40831,275,3246,5.0
40832,275,3253,3.0
40833,275,3255,4.0
40834,275,3260,5.0
40835,275,3261,4.0
40836,275,3267,4.0
40837,275,3302,5.0
40838,275,3328,5.0
40839,275,3359,5.0
40840,275,3360,4.0
40841,275,3361,3.0
40842,275,3362,5.0
40843,275,3384,5.0
40844,275,3408,5.0
40845,275,3418,5.0
40846,275,3421,5.0
40847,275,3424,5.0
40848,275,3429,5.0
40849,275,3435,5.0
40850,275,3468,5.0
40851,275,3471,5.0
40852,275,3480,2.0
40853,275,3481,4.0
40854,275,3504,5.0
40855,275,3526,3.0
40856,275,3543,4.0
40857,275,3551,3.0
40858,275,3552,5.0
40859,275,3578,4.0
40860,275,3591,5.0
40861,275,3728,3.0
40862,275,3730,5.0
40863,275,3741,5.0
40864,275,3751,3.0
40865,275,3783,4.0
40866,275,3793,2.0
40867,275,3794,2.0
40868,275,3852,1.0
40869,275,3882,3.0
40870,275,3893,5.0
40871,275,3897,4.0
40872,275,3910,5.0
40873,275,3911,5.0
40874,275,3914,4.0
40875,275,3925,4.0
40876,275,3948,3.0
40877,275,3967,4.0
40878,275,3983,5.0
40879,275,3994,2.0
40880,275,3996,4.0
40881,275,4002,3.0
40882,275,4011,4.0
40883,275,4016,3.0
40884,275,4017,3.0
40885,275,4023,4.0
40886,275,4034,5.0
40887,275,4037,5.0
40888,275,4061,5.0
40889,275,4066,3.0
40890,275,4102,2.0
40891,275,4116,5.0
40892,275,4205,3.0
40893,275,4211,4.0
40894,275,4214,3.0
40895,275,4223,4.0
40896,275,4226,5.0
40897,275,4235,5.0
40898,275,4239,4.0
40899,275,4246,5.0
40900,275,4285,2.0
40901,275,4291,5.0
40902,275,4306,3.0
40903,275,4308,2.0
40904,275,4321,3.0
40905,275,4334,5.0
40906,275,4345,5.0
40907,275,4361,5.0
40908,275,4378,5.0
40909,275,4384,3.0
40910,275,4448,4.0
40911,275,4489,4.0
40912,275,4499,4.0
40913,275,4529,4.0
40914,275,4571,5.0
40915,275,4621,2.0
40916,275,4628,3.0
40917,275,4728,5.0
40918,275,4809,5.0
40919,275,4816,5.0
40920,275,4848,4.0
40921,275,4873,2.0
40922,275,4886,4.0
40923,275,4901,3.0
40924,275,4903,4.0
40925,275,4963,4.0
40926,275,4967,5.0
40927,275,4973,5.0
40928,275,4978,5.0
40929,275,4979,5.0
40930,275,4993,4.0
40931,275,5013,5.0
40932,275,5034,2.0
40933,275,5049,4.0
40934,275,5060,4.0
40935,275,5135,5.0
40936,275,5147,3.0
40937,275,5187,4.0
40938,275,5218,2.0
40939,275,5225,5.0
40940,275,5241,5.0
40941,275,5258,2.0
40942,275,5272,3.0
40943,275,5299,1.0
40944,275,5325,3.0
40945,275,5329,3.0
40946,275,5339,5.0
40947,275,5349,4.0
40948,275,5377,4.0
40949,275,5418,4.0
40950,275,5445,4.0
40951,275,5464,2.0
40952,275,5466,5.0
40953,275,5485,2.0
40954,275,5505,3.0
40955,275,5572,2.0
40956,275,5603,5.0
40957,275,5620,2.0
40958,275,5621,1.0
40959,275,5637,5.0
40960,275,5650,3.0
40961,275,5669,5.0
40962,275,5723,5.0
40963,275,5745,5.0
40964,275,5803,2.0
40965,275,5810,3.0
40966,275,5816,2.0
40967,275,5878,4.0
40968,275,5884,1.0
40969,275,5902,5.0
40970,275,5938,5.0
40971,275,5952,4.0
40972,275,5991,4.0
40973,275,6001,5.0
40974,275,6122,5.0
40975,275,6156,4.0
40976,275,6218,5.0
40977,275,6254,5.0
40978,276,1,4.0
40979,276,2,4.0
40980,276,5,3.0
40981,276,7,4.0
40982,276,12,4.0
40983,276,19,4.0
40984,276,62,5.0
40985,276,88,5.0
40986,276,104,5.0
40987,276,135,4.0
40988,276,150,5.0
40989,276,231,4.0
40990,276,260,5.0
40991,276,333,5.0
40992,276,344,5.0
40993,276,356,5.0
40994,276,364,5.0
40995,276,370,5.0
40996,276,466,5.0
40997,276,480,5.0
40998,276,609,3.0
40999,276,631,3.0
41000,276,637,4.0
41001,276,648,5.0
41002,276,653,3.0
41003,276,673,4.0
41004,276,728,4.0
41005,276,736,4.0
41006,276,745,4.0
41007,276,765,4.0
41008,276,780,5.0
41009,276,783,5.0
41010,276,784,5.0
41011,276,810,3.0
41012,276,837,4.0
41013,276,1042,5.0
41014,276,1196,5.0
41015,276,1210,5.0
41016,276,1270,5.0
41017,276,1367,4.0
41018,276,1391,5.0
41019,277,1,4.0
41020,277,32,5.0
41021,277,62,2.0
41022,277,65,3.0
41023,277,95,3.0
41024,277,104,4.0
41025,277,112,3.0
41026,277,260,4.0
41027,277,637,3.0
41028,277,653,4.0
41029,277,656,3.0
41030,277,673,3.0
41031,277,719,4.0
41032,277,736,4.0
41033,277,737,3.0
41034,277,780,4.0
41035,277,786,4.0
41036,277,788,3.0
41037,277,836,4.0
41038,277,849,4.0
41039,277,880,4.0
41040,277,1043,3.0
41041,277,1073,3.0
41042,277,1167,3.0
41043,277,1356,5.0
41044,277,1359,3.0
41045,277,1391,5.0
41046,277,1429,3.0
41047,278,50,5.0
41048,278,203,4.0
41049,278,318,5.0
41050,278,527,5.0
41051,278,880,3.5
41052,278,1347,3.0
41053,278,1635,5.0
41054,278,2109,1.5
41055,278,2144,3.5
41056,278,2352,4.5
41057,278,2369,2.5
41058,278,2371,3.0
41059,278,2427,4.5
41060,278,3105,4.5
41061,278,3148,4.0
41062,278,3210,4.0
41063,278,3396,3.0
41064,278,4002,4.0
41065,278,4321,3.0
41066,278,54272,5.0
41067,279,1,3.0
41068,279,50,3.5
41069,279,104,3.5
41070,279,110,4.0
41071,279,260,5.0
41072,279,296,5.0
41073,279,318,4.5
41074,279,356,3.0
41075,279,377,3.5
41076,279,480,4.0
41077,279,541,5.0
41078,279,588,2.0
41079,279,589,4.0
41080,279,593,4.0
41081,279,608,2.0
41082,279,648,4.0
41083,279,780,4.0
41084,279,858,4.0
41085,279,924,4.0
41086,279,1036,5.0
41087,279,1101,4.0
41088,279,1136,5.0
41089,279,1196,5.0
41090,279,1198,4.0
41091,279,1200,4.5
41092,279,1208,3.5
41093,279,1210,4.5
41094,279,1213,3.5
41095,279,1214,5.0
41096,279,1222,4.0
41097,279,1240,4.0
41098,279,1247,3.5
41099,279,1258,5.0
41100,279,1270,3.5
41101,279,1291,4.5
41102,279,1370,3.0
41103,279,1544,4.0
41104,279,1608,4.0
41105,279,1676,3.0
41106,279,1732,4.0
41107,279,2028,4.0
41108,279,2115,4.0
41109,279,2288,5.0
41110,279,2329,3.5
41111,279,2403,4.0
41112,279,2502,4.0
41113,279,2571,4.5
41114,279,2716,3.5
41115,279,2791,3.5
41116,279,2797,2.0
41117,279,2858,3.5
41118,279,2918,2.5
41119,279,2959,3.5
41120,279,3527,5.0
41121,279,3578,3.5
41122,279,3753,3.0
41123,279,4027,5.0
41124,279,4223,2.5
41125,279,4226,3.0
41126,279,4816,4.0
41127,279,4886,3.0
41128,279,4993,4.0
41129,279,5152,3.0
41130,279,5378,1.0
41131,279,5418,3.5
41132,279,5903,3.0
41133,279,5952,5.0
41134,279,6664,3.0
41135,279,6874,3.0
41136,279,7143,4.0
41137,279,7153,4.0
41138,279,7438,2.0
41139,279,8376,5.0
41140,279,8665,3.0
41141,279,8874,3.5
41142,279,8950,3.5
41143,279,33493,3.0
41144,279,33794,4.0
41145,279,38061,4.0
41146,279,44191,4.0
41147,279,47610,3.0
41148,279,48516,4.0
41149,279,48774,4.5
41150,279,48780,4.5
41151,279,49272,3.5
41152,279,51255,4.0
41153,279,51935,3.0
41154,279,54286,3.0
41155,279,54503,2.5
41156,279,55363,5.0
41157,279,55820,3.5
41158,279,56782,4.5
41159,279,57368,3.0
41160,279,57669,4.0
41161,279,58559,4.0
41162,279,59315,2.5
41163,279,61024,3.5
41164,279,61132,4.5
41165,279,63082,3.0
41166,279,63131,2.0
41167,279,64614,4.0
41168,279,68157,4.0
41169,279,68237,4.5
41170,279,68319,3.0
41171,279,69640,3.0
41172,279,70286,4.0
41173,279,71535,4.0
41174,279,71838,3.5
41175,279,72641,2.0
41176,279,72998,2.0
41177,279,73017,3.0
41178,279,74458,4.0
41179,279,79132,4.0
41180,279,79702,4.0
41181,279,80463,3.5
41182,279,80489,4.0
41183,279,82459,3.0
41184,279,83134,3.5
41185,279,85414,3.5
41186,279,88129,3.5
41187,279,89745,3.0
41188,279,90405,3.5
41189,279,91529,5.0
41190,279,91542,3.0
41191,279,93838,4.0
41192,279,94864,3.0
41193,279,96079,5.0
41194,279,96737,3.5
41195,279,97304,3.5
41196,279,97306,3.0
41197,279,97913,2.0
41198,279,97938,3.0
41199,279,98809,3.0
41200,279,99112,3.0
41201,279,99114,4.0
41202,279,101864,3.0
41203,279,102903,2.0
41204,279,103341,2.0
41205,279,104841,3.5
41206,279,104879,5.0
41207,279,105504,3.0
41208,279,106489,2.0
41209,279,107069,2.5
41210,279,107406,3.0
41211,279,109374,4.5
41212,279,109487,5.0
41213,279,110501,3.0
41214,279,111362,3.0
41215,279,111759,4.5
41216,279,112138,3.0
41217,279,112171,4.0
41218,279,112183,4.5
41219,279,112552,3.5
41220,279,112556,4.0
41221,279,115149,4.5
41222,279,115569,4.5
41223,279,115713,5.0
41224,279,119145,4.0
41225,279,122882,4.5
41226,279,122886,3.5
41227,279,122904,4.0
41228,279,122920,3.0
41229,279,134130,3.0
41230,279,139385,5.0
41231,279,140174,3.5
41232,279,143859,3.0
41233,279,148626,3.5
41234,279,152077,3.0
41235,279,158238,3.0
41236,279,160438,2.0
41237,279,161582,4.0
41238,279,164179,4.0
41239,279,166528,3.5
41240,279,168248,4.0
41241,279,168252,4.0
41242,279,175303,5.0
41243,280,1,4.5
41244,280,7,4.5
41245,280,19,3.0
41246,280,27,4.5
41247,280,39,4.0
41248,280,50,4.5
41249,280,104,3.0
41250,280,215,4.5
41251,280,216,3.5
41252,280,231,3.0
41253,280,262,4.0
41254,280,277,3.0
41255,280,344,3.0
41256,280,351,3.5
41257,280,356,4.0
41258,280,364,4.5
41259,280,367,2.5
41260,280,441,4.5
41261,280,500,3.5
41262,280,575,4.0
41263,280,585,2.5
41264,280,586,4.0
41265,280,595,4.5
41266,280,597,4.0
41267,280,788,2.5
41268,280,902,4.0
41269,280,910,3.0
41270,280,916,4.0
41271,280,919,3.5
41272,280,1020,4.5
41273,280,1028,4.0
41274,280,1035,5.0
41275,280,1042,4.0
41276,280,1197,3.5
41277,280,1207,4.0
41278,280,1213,5.0
41279,280,1247,4.0
41280,280,1270,3.5
41281,280,1380,4.0
41282,280,1393,4.5
41283,280,1485,2.5
41284,280,1569,4.0
41285,280,1580,3.5
41286,280,1721,4.0
41287,280,1911,2.5
41288,280,1917,3.5
41289,280,1923,3.5
41290,280,1951,4.0
41291,280,2005,4.0
41292,280,2052,4.0
41293,280,2105,2.0
41294,280,2352,4.0
41295,280,2396,3.0
41296,280,2432,4.5
41297,280,2447,3.5
41298,280,2485,3.5
41299,280,2541,4.0
41300,280,2572,4.0
41301,280,2581,3.0
41302,280,2683,2.5
41303,280,2694,4.0
41304,280,2706,3.0
41305,280,2718,4.0
41306,280,2724,3.0
41307,280,2762,4.5
41308,280,2859,5.0
41309,280,3114,4.0
41310,280,3146,2.0
41311,280,3176,4.5
41312,280,3210,4.0
41313,280,3253,2.5
41314,280,3489,4.0
41315,280,3565,3.5
41316,280,3617,2.5
41317,280,3753,4.5
41318,280,3755,4.5
41319,280,3897,5.0
41320,280,3916,5.0
41321,280,3948,4.5
41322,280,3988,3.0
41323,280,4018,3.0
41324,280,4025,3.5
41325,280,4039,4.0
41326,280,4232,1.5
41327,280,4239,5.0
41328,280,4246,5.0
41329,280,4306,4.5
41330,280,4308,2.5
41331,280,4310,4.0
41332,280,4447,3.5
41333,280,4649,4.0
41334,280,4816,4.0
41335,280,4878,3.5
41336,280,4880,5.0
41337,280,4896,4.0
41338,280,4963,4.5
41339,280,4973,4.0
41340,280,5025,2.5
41341,280,5066,3.5
41342,280,5103,5.0
41343,280,5299,3.0
41344,280,5816,4.0
41345,280,5970,4.5
41346,280,5989,4.5
41347,280,6155,3.5
41348,280,6218,3.0
41349,280,6377,4.5
41350,280,6539,3.5
41351,280,6863,3.5
41352,280,6942,5.0
41353,280,6944,4.0
41354,280,7147,4.0
41355,280,7255,3.0
41356,280,7346,5.0
41357,280,7445,4.5
41358,280,7451,5.0
41359,280,7669,4.5
41360,280,8228,3.0
41361,280,8341,4.5
41362,280,8368,4.0
41363,280,8376,3.5
41364,280,8638,4.5
41365,280,8641,4.0
41366,280,8937,4.5
41367,280,8961,3.5
41368,280,8969,5.0
41369,280,31685,3.0
41370,280,33166,4.5
41371,280,33672,4.5
41372,280,34162,4.0
41373,280,35836,3.5
41374,280,40629,5.0
41375,280,40815,4.0
41376,280,41566,3.5
41377,280,41573,4.5
41378,280,45447,4.0
41379,280,45720,3.5
41380,280,45722,3.5
41381,280,48516,5.0
41382,280,49286,3.5
41383,280,49530,4.5
41384,280,50442,4.0
41385,280,50912,4.0
41386,280,51662,3.5
41387,280,51705,4.0
41388,280,52245,2.5
41389,280,52973,5.0
41390,280,54503,4.5
41391,280,55052,4.5
41392,280,55247,4.5
41393,280,56367,4.0
41394,280,56949,3.0
41395,280,58559,4.5
41396,280,58803,4.5
41397,280,59369,4.0
41398,280,60069,4.0
41399,280,60293,4.0
41400,280,61024,4.5
41401,280,62155,4.5
41402,280,63082,4.5
41403,280,63992,4.0
41404,280,64614,4.0
41405,280,64957,3.5
41406,280,65230,3.5
41407,280,65585,3.5
41408,280,67087,4.0
41409,280,67255,4.5
41410,280,67788,3.5
41411,280,68135,4.5
41412,280,69122,4.0
41413,280,69757,4.0
41414,280,70984,2.0
41415,280,71619,4.0
41416,280,71823,3.5
41417,280,72407,4.0
41418,280,72641,5.0
41419,280,73266,3.0
41420,280,78772,4.0
41421,280,79132,4.0
41422,280,80463,3.5
41423,280,80549,5.0
41424,280,81845,4.0
41425,280,86817,4.0
41426,280,86833,5.0
41427,280,86882,5.0
41428,280,88405,3.5
41429,280,88810,4.5
41430,280,91077,4.5
41431,280,91079,4.0
41432,280,91104,4.0
41433,280,91500,5.0
41434,280,92535,4.0
41435,280,93510,4.0
41436,280,94677,1.5
41437,280,94959,5.0
41438,280,96821,5.0
41439,281,252,3.0
41440,281,362,2.0
41441,281,428,3.5
41442,281,783,2.5
41443,281,1381,3.0
41444,281,1515,1.5
41445,281,2023,1.0
41446,281,2329,4.0
41447,281,2694,3.0
41448,281,2858,3.5
41449,281,3861,3.0
41450,281,3897,3.5
41451,281,3911,3.5
41452,281,4214,3.0
41453,281,5377,3.5
41454,281,7325,4.0
41455,281,8361,3.0
41456,281,8368,4.0
41457,281,35836,4.0
41458,281,46578,4.5
41459,281,51662,4.5
41460,282,1,4.5
41461,282,6,4.0
41462,282,10,3.5
41463,282,16,4.0
41464,282,25,4.0
41465,282,31,4.5
41466,282,32,4.0
41467,282,50,4.5
41468,282,111,4.0
41469,282,150,4.5
41470,282,231,1.0
41471,282,260,4.0
41472,282,296,4.0
41473,282,318,4.5
41474,282,344,2.0
41475,282,356,4.5
41476,282,377,3.5
41477,282,413,3.5
41478,282,480,4.0
41479,282,500,4.0
41480,282,527,5.0
41481,282,587,3.5
41482,282,588,4.5
41483,282,589,4.5
41484,282,592,3.5
41485,282,593,4.0
41486,282,597,3.5
41487,282,648,3.0
41488,282,750,4.0
41489,282,780,3.5
41490,282,784,3.5
41491,282,858,5.0
41492,282,912,3.5
41493,282,919,5.0
41494,282,923,1.0
41495,282,1028,4.5
41496,282,1073,4.0
41497,282,1079,4.0
41498,282,1080,4.5
41499,282,1089,5.0
41500,282,1136,5.0
41501,282,1193,5.0
41502,282,1194,2.0
41503,282,1201,4.5
41504,282,1203,4.5
41505,282,1208,4.5
41506,282,1213,4.5
41507,282,1220,4.0
41508,282,1221,5.0
41509,282,1222,4.0
41510,282,1240,4.5
41511,282,1258,4.0
41512,282,1265,4.5
41513,282,1270,5.0
41514,282,1298,5.0
41515,282,1307,4.0
41516,282,1466,4.5
41517,282,1517,4.5
41518,282,1580,4.0
