,userId,movieId,rating
81491,515,59315,5.0
81492,515,60069,5.0
81493,515,79132,5.0
81494,515,91529,5.0
81495,515,112552,5.0
81496,515,116797,5.0
81497,515,122916,5.0
81498,515,122918,5.0
81499,515,168250,4.5
81500,515,168252,5.0
81501,515,174055,4.0
81502,515,175569,4.0
81503,515,176371,5.0
81504,515,179819,4.0
81505,516,260,5.0
81506,516,457,4.0
81507,516,480,4.0
81508,516,647,3.0
81509,516,708,3.0
81510,516,1042,4.0
81511,516,1090,3.0
81512,516,1197,4.0
81513,516,1198,4.0
81514,516,1954,5.0
81515,516,1958,3.0
81516,516,2021,2.0
81517,516,2259,3.0
81518,516,2268,3.0
81519,516,3052,3.0
81520,516,3471,5.0
81521,516,4027,4.0
81522,516,4291,3.0
81523,516,4306,5.0
81524,516,4321,3.0
81525,516,4322,4.0
81526,516,4333,4.0
81527,516,4337,3.0
81528,516,4349,4.0
81529,516,4361,3.0
81530,516,4429,5.0
81531,517,1,4.0
81532,517,2,3.0
81533,517,10,0.5
81534,517,17,0.5
81535,517,34,5.0
81536,517,47,2.0
81537,517,107,1.0
81538,517,110,1.5
81539,517,158,2.0
81540,517,165,2.5
81541,517,260,3.5
81542,517,272,1.0
81543,517,277,5.0
81544,517,318,4.0
81545,517,344,2.5
81546,517,349,2.5
81547,517,355,2.0
81548,517,356,3.5
81549,517,357,5.0
81550,517,362,3.5
81551,517,364,4.5
81552,517,367,3.0
81553,517,368,3.0
81554,517,377,3.0
81555,517,410,1.0
81556,517,455,1.5
81557,517,457,2.5
81558,517,480,1.0
81559,517,491,1.0
81560,517,500,5.0
81561,517,508,3.5
81562,517,509,3.5
81563,517,515,4.0
81564,517,520,1.5
81565,517,527,3.5
81566,517,531,3.0
81567,517,539,3.0
81568,517,586,5.0
81569,517,587,4.0
81570,517,588,3.0
81571,517,592,3.0
81572,517,593,3.0
81573,517,594,3.5
81574,517,595,4.0
81575,517,596,3.5
81576,517,597,3.0
81577,517,616,5.0
81578,517,673,2.0
81579,517,745,2.5
81580,517,750,1.0
81581,517,780,3.5
81582,517,783,1.5
81583,517,898,3.0
81584,517,899,4.5
81585,517,902,4.5
81586,517,909,0.5
81587,517,910,4.0
81588,517,912,4.0
81589,517,914,4.5
81590,517,916,3.0
81591,517,918,4.0
81592,517,919,4.5
81593,517,920,4.0
81594,517,933,1.5
81595,517,938,3.0
81596,517,945,3.0
81597,517,952,3.0
81598,517,953,4.5
81599,517,955,1.0
81600,517,969,1.0
81601,517,986,2.5
81602,517,1010,3.0
81603,517,1015,3.5
81604,517,1020,2.0
81605,517,1025,2.5
81606,517,1027,3.5
81607,517,1028,5.0
81608,517,1029,4.0
81609,517,1031,3.5
81610,517,1032,4.0
81611,517,1035,5.0
81612,517,1079,1.5
81613,517,1088,1.0
81614,517,1097,5.0
81615,517,1101,0.5
81616,517,1136,2.0
81617,517,1148,3.0
81618,517,1183,4.0
81619,517,1193,1.5
81620,517,1204,2.0
81621,517,1206,0.5
81622,517,1207,3.0
81623,517,1210,2.0
81624,517,1219,1.0
81625,517,1223,2.5
81626,517,1230,1.5
81627,517,1234,2.0
81628,517,1246,2.0
81629,517,1247,2.5
81630,517,1250,0.5
81631,517,1262,4.0
81632,517,1263,1.0
81633,517,1265,3.0
81634,517,1269,0.5
81635,517,1270,5.0
81636,517,1282,5.0
81637,517,1284,2.0
81638,517,1287,0.5
81639,517,1293,4.0
81640,517,1302,0.5
81641,517,1304,2.0
81642,517,1367,5.0
81643,517,1380,1.0
81644,517,1381,0.5
81645,517,1552,1.5
81646,517,1566,0.5
81647,517,1580,3.0
81648,517,1597,1.5
81649,517,1610,0.5
81650,517,1617,0.5
81651,517,1641,4.5
81652,517,1680,2.5
81653,517,1682,1.5
81654,517,1702,2.5
81655,517,1704,2.5
81656,517,1721,3.5
81657,517,1784,3.0
81658,517,1848,3.0
81659,517,1911,1.5
81660,517,1918,3.0
81661,517,1921,1.0
81662,517,1945,1.0
81663,517,1947,1.5
81664,517,1951,3.0
81665,517,1953,1.5
81666,517,1954,0.5
81667,517,1955,2.5
81668,517,1961,3.5
81669,517,1967,1.0
81670,517,1997,1.0
81671,517,2000,1.5
81672,517,2002,1.5
81673,517,2011,4.0
81674,517,2012,4.5
81675,517,2018,4.0
81676,517,2028,3.0
81677,517,2046,0.5
81678,517,2052,0.5
81679,517,2053,0.5
81680,517,2054,1.5
81681,517,2057,2.5
81682,517,2067,3.0
81683,517,2078,5.0
81684,517,2080,4.0
81685,517,2081,4.0
81686,517,2083,2.5
81687,517,2085,4.0
81688,517,2087,4.0
81689,517,2090,2.0
81690,517,2096,4.0
81691,517,2100,2.0
81692,517,2115,3.0
81693,517,2135,3.0
81694,517,2139,1.5
81695,517,2141,1.5
81696,517,2142,2.0
81697,517,2355,0.5
81698,517,2380,0.5
81699,517,2384,4.5
81700,517,2396,1.5
81701,517,2398,4.5
81702,517,2409,0.5
81703,517,2421,0.5
81704,517,2424,1.5
81705,517,2431,2.5
81706,517,2565,4.5
81707,517,2571,2.5
81708,517,2671,3.0
81709,517,2683,0.5
81710,517,2716,2.0
81711,517,2717,1.5
81712,517,2791,3.5
81713,517,2858,1.0
81714,517,2927,3.0
81715,517,2941,3.0
81716,517,2953,5.0
81717,517,2987,0.5
81718,517,3034,3.0
81719,517,3039,2.0
81720,517,3061,5.0
81721,517,3105,2.0
81722,517,3147,4.0
81723,517,3157,2.0
81724,517,3176,2.5
81725,517,3257,4.0
81726,517,3269,2.0
81727,517,3398,1.0
81728,517,3418,1.0
81729,517,3429,3.5
81730,517,3448,3.5
81731,517,3489,2.5
81732,517,3535,1.0
81733,517,3549,3.0
81734,517,3564,0.5
81735,517,3578,1.0
81736,517,3599,1.0
81737,517,3606,3.0
81738,517,3675,4.5
81739,517,3704,2.0
81740,517,3948,2.0
81741,517,3967,4.5
81742,517,3988,3.0
81743,517,3996,0.5
81744,517,4014,3.5
81745,517,4018,1.0
81746,517,4022,4.0
81747,517,4027,3.0
81748,517,4039,1.5
81749,517,4103,2.0
81750,517,4148,1.0
81751,517,4246,3.0
81752,517,4254,1.0
81753,517,4306,4.0
81754,517,4308,1.0
81755,517,4327,1.0
81756,517,4361,1.0
81757,517,4368,2.0
81758,517,4545,0.5
81759,517,4621,0.5
81760,517,4646,1.5
81761,517,4677,2.0
81762,517,4886,2.0
81763,517,4896,4.0
81764,517,4963,0.5
81765,517,4973,3.0
81766,517,4995,3.5
81767,517,5013,5.0
81768,517,5016,1.5
81769,517,5060,4.0
81770,517,5218,2.5
81771,517,5299,2.0
81772,517,5308,1.0
81773,517,5418,3.0
81774,517,5464,3.0
81775,517,5502,1.0
81776,517,5816,4.0
81777,517,5872,0.5
81778,517,5956,1.0
81779,517,5989,2.0
81780,517,5991,2.5
81781,517,6373,1.5
81782,517,6377,4.0
81783,517,6539,2.5
81784,517,6550,0.5
81785,517,6662,3.5
81786,517,6793,1.0
81787,517,6794,0.5
81788,517,6942,5.0
81789,517,6951,2.0
81790,517,7046,0.5
81791,517,7151,2.0
81792,517,7153,3.0
81793,517,7162,2.5
81794,517,7361,1.5
81795,517,7669,0.5
81796,517,8228,1.5
81797,517,8360,2.5
81798,517,8361,2.5
81799,517,8368,4.5
81800,517,8529,3.5
81801,517,8665,2.5
81802,517,8772,0.5
81803,517,8874,1.0
81804,517,8965,5.0
81805,517,8969,2.0
81806,517,8972,1.0
81807,517,26614,2.5
81808,517,26761,3.0
81809,517,30749,0.5
81810,517,30816,1.0
81811,517,30825,1.0
81812,517,33615,2.0
81813,517,34072,2.5
81814,517,36517,2.5
81815,517,38038,2.5
81816,517,40339,0.5
81817,517,40629,0.5
81818,517,40815,3.0
81819,517,41566,5.0
81820,517,43560,3.0
81821,517,45447,0.5
81822,517,45668,2.0
81823,517,45720,0.5
81824,517,45722,3.5
81825,517,46337,0.5
81826,517,46530,2.5
81827,517,46578,1.0
81828,517,46972,2.5
81829,517,47629,4.0
81830,517,48385,0.5
81831,517,48738,1.0
81832,517,49272,1.5
81833,517,49274,0.5
81834,517,50160,4.0
81835,517,51255,1.0
81836,517,52319,0.5
81837,517,52435,3.0
81838,517,52694,1.5
81839,517,53125,2.5
81840,517,54001,3.0
81841,517,54286,2.0
81842,517,55052,4.0
81843,517,55820,1.0
81844,517,56171,3.0
81845,517,56174,3.0
81846,517,56587,3.0
81847,517,56775,2.0
81848,517,56941,2.0
81849,517,59501,4.0
81850,517,59725,0.5
81851,517,59784,0.5
81852,517,60069,2.5
81853,517,60397,3.5
