userId,movieId,rating
136,172,1.0
136,173,3.0
136,174,3.0
136,177,3.0
136,181,1.0
136,185,3.0
136,188,5.0
136,193,1.0
136,195,5.0
136,196,3.0
136,198,3.0
136,204,1.0
136,207,5.0
136,208,3.0
136,216,5.0
136,225,4.0
136,227,3.0
136,231,2.0
136,234,3.0
136,235,4.0
136,239,1.0
136,248,3.0
136,252,5.0
136,253,4.0
136,255,1.0
136,256,4.0
136,266,3.0
136,267,4.0
136,273,3.0
136,274,4.0
136,276,4.0
136,277,3.0
136,280,5.0
136,282,5.0
136,292,3.0
136,293,1.0
136,296,1.0
136,300,3.0
136,315,3.0
136,316,2.0
136,317,3.0
136,327,3.0
136,328,2.0
136,329,2.0
136,333,5.0
136,337,5.0
136,338,2.0
136,339,4.0
136,340,4.0
136,344,1.0
136,348,1.0
136,349,5.0
136,350,5.0
136,353,5.0
136,355,3.0
136,364,5.0
136,367,4.0
136,380,3.0
136,410,3.0
136,413,3.0
136,416,2.0
136,420,3.0
136,431,5.0
136,432,3.0
136,434,3.0
136,435,3.0
136,437,1.0
136,440,5.0
136,442,3.0
136,454,3.0
136,457,5.0
136,468,5.0
136,471,4.0
136,491,5.0
136,551,3.0
136,552,3.0
136,553,3.0
136,585,1.0
136,588,3.0
136,590,3.0
136,592,4.0
136,593,3.0
136,595,3.0
136,611,1.0
136,637,4.0
136,688,3.0
137,1,4.0
137,110,4.0
137,111,5.0
137,150,3.5
137,246,5.0
137,260,4.0
137,272,4.0
137,296,3.0
137,318,3.5
137,356,3.5
137,480,3.5
137,527,3.5
137,541,5.0
137,588,4.0
137,589,3.5
137,590,3.5
137,593,4.0
137,608,4.5
137,724,3.0
137,750,5.0
137,778,2.0
137,780,3.0
137,858,5.0
137,903,4.0
137,904,4.0
137,908,4.5
137,910,4.0
137,912,5.0
137,913,4.5
137,919,5.0
137,922,5.0
137,923,5.0
137,924,4.0
137,928,3.5
137,951,5.0
137,953,4.0
137,954,4.5
137,955,3.0
137,968,3.5
137,969,4.0
137,1022,3.0
137,1093,4.0
137,1136,5.0
137,1193,4.0
137,1196,4.0
137,1197,3.5
137,1198,4.5
137,1200,4.0
137,1203,4.5
137,1204,5.0
137,1207,3.0
137,1208,5.0
137,1210,3.0
137,1214,5.0
137,1219,5.0
137,1221,5.0
137,1225,5.0
137,1228,4.5
137,1230,5.0
137,1231,4.0
137,1233,4.5
137,1237,4.5
137,1242,4.0
137,1244,3.5
137,1247,4.5
137,1250,5.0
137,1252,4.0
137,1253,3.5
137,1258,3.5
137,1260,3.0
137,1262,3.0
137,1267,3.5
137,1270,3.5
137,1272,5.0
137,1288,5.0
137,1293,4.5
137,1299,5.0
137,1301,4.0
137,1304,4.5
137,1373,3.0
137,1580,3.5
137,1721,4.0
137,1927,4.5
137,1949,5.0
137,1953,4.0
137,1994,3.5
137,2020,4.5
137,2028,4.0
137,2064,5.0
137,2288,3.0
137,2330,4.0
137,2393,3.0
137,2571,4.0
137,2628,3.0
137,2648,3.5
137,2716,3.0
137,2762,4.5
137,2940,4.0
137,2959,3.0
137,2968,3.5
137,2997,4.0
137,3072,2.0
137,3198,3.5
137,3421,3.0
137,3462,4.0
137,3471,3.0
137,3504,4.5
137,3507,4.0
137,3578,3.5
137,3671,4.0
137,3679,4.0
137,3741,4.5
137,3742,4.0
137,3996,3.0
137,4262,3.5
137,4306,4.0
137,4427,4.5
137,4546,3.5
137,4963,2.5
137,4993,5.0
137,4995,4.0
137,5060,3.5
137,5177,4.0
137,5385,4.5
137,5952,4.5
137,6365,3.5
137,6377,4.0
137,6650,5.0
137,6787,4.0
137,6986,3.0
137,6987,3.0
137,6993,4.5
137,7001,3.5
137,7153,5.0
137,7171,4.0
137,7396,3.5
137,7762,3.0
137,8228,4.5
137,26084,4.0
137,30749,4.0
137,33493,3.0
138,222,5.0
138,616,4.5
138,671,2.5
138,849,4.5
138,898,5.0
138,1019,5.0
138,1411,1.5
138,1805,0.5
138,1959,3.5
138,1960,4.0
138,2002,3.0
138,2116,3.0
138,2150,5.0
138,2427,1.5
138,2582,1.5
138,2707,0.5
138,2826,2.5
138,2924,5.0
138,3972,5.0
138,3996,5.0
138,59103,4.5
138,59784,5.0
139,19,1.0
139,260,4.0
139,1198,4.0
139,3300,2.0
139,3409,2.0
139,3555,3.5
139,3578,2.5
139,3624,2.5
139,3717,1.5
139,3744,1.5
139,3753,4.0
139,3793,3.0
139,3825,1.0
139,3827,3.5
139,3969,0.5
139,3994,2.5
139,3996,2.0
139,3997,1.0
139,4015,1.5
139,4020,2.0
139,4025,2.0
139,4027,3.0
139,4036,1.5
139,4148,1.5
139,4223,4.0
139,4238,2.5
139,4270,2.0
139,4306,2.5
139,4367,1.5
139,4720,2.5
139,4734,1.5
139,4865,1.5
139,4886,3.0
139,4974,1.5
139,4975,0.5
139,4993,4.0
139,5013,3.0
139,5026,2.5
139,5065,2.5
139,5110,2.0
139,5152,3.5
139,5254,1.5
139,5313,1.0
139,5349,3.0
139,5400,1.5
139,5418,2.5
139,5419,2.0
139,5445,1.5
139,5459,2.0
139,5463,1.5
139,5464,2.5
139,5481,1.0
139,5502,2.5
139,5679,2.5
139,5810,1.5
139,5816,3.0
139,5881,0.5
139,5903,2.0
139,5952,4.0
139,5956,2.5
139,5957,1.5
139,6059,1.5
139,6157,2.0
139,6333,2.5
139,6378,2.0
139,6534,1.0
139,6537,2.5
139,6539,3.0
139,6874,3.0
139,6934,2.0
139,6957,1.5
139,7090,3.0
139,7147,1.5
139,7153,4.0
139,7162,1.5
139,7163,2.0
139,7254,1.0
139,7317,2.0
139,7346,1.0
139,7367,1.5
139,7438,3.0
139,7445,2.0
139,7454,1.5
139,8360,2.0
139,8368,3.0
139,8371,2.0
139,8528,1.0
139,8640,1.0
139,8665,2.0
139,8861,2.0
139,8865,1.5
139,8874,1.0
139,8961,3.5
139,8972,2.0
139,8985,0.5
139,27706,1.5
139,33004,2.0
139,33162,1.5
139,33493,2.5
139,33615,2.5
139,33794,3.0
139,34048,1.5
139,34150,2.5
139,34319,1.5
139,34405,4.0
139,36401,1.5
139,37386,2.0
139,37729,3.5
139,37733,2.5
139,44199,2.0
139,44665,2.5
139,45722,2.5
139,46530,0.5
139,48304,2.5
139,48394,1.5
139,48780,2.5
139,49272,3.5
139,49278,1.5
139,51255,2.0
139,52281,1.5
139,52722,1.0
139,53000,1.5
139,53121,1.0
139,53125,2.0
139,53519,1.0
139,53953,0.5
139,53996,2.5
139,54001,3.0
139,54259,2.5
139,54286,2.5
139,54995,0.5
139,55118,3.0
139,56757,1.0
139,56788,2.0
139,58025,1.5
139,58559,3.5
139,59315,3.0
139,59369,2.5
139,59615,1.5
139,59784,2.5
139,60040,1.5
139,60072,1.5
139,60074,2.5
139,60684,4.0
139,61240,3.0
139,63113,3.0
139,66097,2.5
139,66934,3.5
139,68237,1.0
139,68319,0.5
139,68358,3.0
139,68791,2.5
139,68954,2.5
139,69481,1.0
139,69526,1.5
139,69844,3.0
139,70286,0.5
139,72998,1.5
139,74458,1.0
139,74789,1.5
139,76093,2.0
139,77561,1.5
139,78499,2.0
139,79091,2.5
139,79132,2.0
139,79293,1.5
139,81229,2.0
139,81564,2.0
139,81591,2.5
139,82459,3.0
139,84954,2.5
139,86332,2.0
139,86880,2.0
139,87232,3.5
139,88140,2.5
139,88744,1.0
139,89745,2.5
139,91500,2.0
139,91529,4.0
139,94864,1.5
139,95510,2.5
139,96079,3.5
139,96610,2.0
139,98809,4.0
139,99114,2.5
139,102125,1.5
139,102445,2.0
139,106489,4.0
139,106782,0.5
139,109374,3.0
139,110102,2.5
139,115617,3.0
139,122886,4.0
139,122892,2.0
140,1,3.0
140,2,3.5
140,6,5.0
140,11,4.0
140,21,4.0
140,22,3.0
140,23,3.0
140,34,4.0
140,47,4.0
140,50,3.0
140,62,4.5
140,86,4.0
140,95,2.5
140,104,3.0
140,105,4.0
140,110,4.0
140,146,3.0
140,150,5.0
140,151,4.0
140,161,4.0
140,163,3.0
140,164,3.0
140,165,4.0
140,185,3.0
140,193,2.0
140,208,4.0
140,210,3.0
140,246,3.0
140,257,3.0
140,260,4.0
140,261,4.0
140,266,3.0
140,277,3.0
140,288,2.0
140,292,3.0
140,293,5.0
140,296,4.0
140,303,3.0
140,317,4.0
140,318,4.0
140,338,2.0
140,339,3.0
140,349,4.0
140,350,3.0
140,353,3.0
140,356,4.0
140,362,4.0
140,364,4.0
140,368,3.0
140,373,3.0
140,376,3.0
140,377,4.0
140,380,4.0
140,383,3.0
140,422,4.0
140,434,3.0
140,440,4.5
140,454,4.0
140,457,4.0
140,458,3.0
140,474,4.0
140,480,4.0
140,500,4.0
140,524,3.5
140,527,5.0
140,529,4.0
140,539,3.0
140,541,3.0
140,553,4.0
140,569,3.0
140,587,3.5
140,588,3.0
140,590,5.0
140,593,4.0
140,595,5.0
140,597,5.0
140,599,4.0
140,608,5.0
140,609,3.0
140,647,4.0
140,648,4.0
140,691,3.0
140,707,3.0
140,733,3.0
140,736,3.0
140,780,4.0
140,798,4.0
140,800,4.0
140,805,3.5
140,832,4.0
140,837,3.0
140,848,4.0
140,852,4.0
140,858,5.0
140,866,4.0
140,912,4.0
140,914,4.0
140,919,4.0
140,920,5.0
140,924,4.0
140,953,3.0
140,969,4.0
140,986,5.0
140,1005,3.0
140,1010,4.0
140,1013,4.0
140,1015,4.0
140,1017,4.0
140,1019,4.0
140,1021,4.0
140,1028,4.0
140,1035,5.0
140,1036,4.0
140,1047,3.0
140,1073,4.0
140,1083,3.0
140,1084,4.0
140,1089,3.0
140,1090,4.0
140,1092,3.0
140,1094,3.0
140,1095,2.0
140,1097,4.0
140,1101,4.5
140,1127,3.0
140,1179,3.0
140,1183,3.0
140,1193,3.0
140,1196,3.0
140,1198,4.0
140,1200,4.5
140,1201,4.0
140,1204,5.0
140,1210,3.5
140,1213,3.0
140,1214,4.0
140,1221,3.0
140,1230,2.0
140,1231,4.0
140,1233,3.0
140,1234,5.0
140,1240,3.0
140,1242,3.0
140,1246,3.0
140,1250,5.0
140,1252,3.5
140,1262,5.0
140,1265,3.0
140,1266,4.0
140,1270,3.0
140,1272,5.0
140,1276,4.0
140,1291,3.0
140,1302,4.5
140,1304,5.0
140,1307,3.5
140,1343,3.0
140,1344,3.0
140,1370,3.0
140,1387,4.0
140,1393,4.0
140,1396,3.0
140,1401,4.0
140,1408,4.0
140,1441,4.0
140,1459,3.0
140,1465,4.0
140,1500,5.0
140,1518,4.0
140,1552,3.0
140,1573,3.0
140,1580,3.0
140,1584,5.0
140,1589,4.0
140,1608,3.0
140,1610,5.0
140,1615,3.0
140,1616,3.0
140,1617,4.0
140,1641,1.0
140,1653,2.0
140,1661,3.0
140,1674,5.0
140,1682,4.0
140,1687,3.0
140,1693,3.0
140,1704,4.0
140,1721,4.0
140,1727,5.0
140,1729,4.0
140,1747,3.0
140,1783,3.0
140,1792,3.0
140,1845,4.0
140,1912,4.0
140,1950,4.0
140,1952,3.0
140,1955,4.0
140,1957,5.0
140,1961,4.0
140,1962,3.0
140,2000,4.0
140,2006,3.0
140,2019,4.0
140,2020,3.0
140,2023,4.0
140,2028,5.0
140,2058,3.5
140,2067,4.0
140,2070,4.0
140,2076,3.0
140,2077,4.0
140,2078,4.0
140,2085,4.0
140,2194,4.0
140,2267,3.0
140,2268,4.0
140,2269,3.0
140,2278,4.0
140,2312,4.0
140,2334,3.0
140,2344,3.0
140,2353,4.0
140,2398,3.0
140,2401,4.5
140,2403,4.0
140,2431,4.0
140,2447,2.0
140,2470,4.0
140,2490,4.0
140,2497,4.0
140,2501,4.0
140,2529,3.0
140,2542,4.0
140,2561,3.0
140,2571,4.0
140,2590,2.5
140,2605,4.0
140,2617,2.0
140,2618,3.5
140,2628,4.0
140,2640,3.0
140,2682,4.0
140,2683,0.5
140,2686,3.5
140,2700,1.0
140,2707,3.0
140,2712,1.0
140,2716,4.0
140,2724,4.0
140,2763,4.0
140,2764,4.0
140,2775,1.0
140,2797,4.0
140,2803,3.0
140,2819,3.0
140,2822,4.0
140,2858,4.0
140,2861,4.0
140,2889,3.5
140,2890,4.0
140,2912,3.5
140,2944,4.0
140,2947,4.0
140,2948,3.0
140,2951,4.0
140,2996,3.5
140,3005,3.0
140,3011,2.0
140,3030,1.0
140,3055,3.0
140,3062,4.0
140,3074,4.0
140,3093,3.5
140,3098,4.0
140,3100,3.0
140,3101,4.0
140,3104,4.0
140,3105,4.0
140,3107,3.0
140,3108,3.0
140,3117,3.0
140,3147,3.5
140,3148,3.0
140,3155,5.0
140,3168,4.0
140,3173,4.0
140,3175,2.5
140,3178,5.0
140,3185,3.0
140,3189,4.0
140,3198,4.0
140,3230,4.0
140,3244,3.5
140,3255,5.0
140,3256,4.0
140,3257,3.0
140,3296,4.0
140,3301,4.0
140,3317,2.0
140,3347,3.0
140,3359,4.0
140,3360,4.0
140,3361,5.0
140,3363,4.5
140,3372,4.0
140,3408,3.0
140,3448,4.0
140,3451,4.0
140,3471,4.0
140,3494,4.0
140,3508,4.0
140,3513,3.0
140,3555,4.0
140,3557,3.0
140,3578,4.0
140,3597,1.0
140,3623,3.0
140,3654,4.0
140,3668,3.0
140,3681,4.0
140,3684,3.0
140,3685,5.0
140,3717,4.0
140,3735,4.0
140,3737,4.0
140,3741,3.0
140,3751,3.0
140,3753,4.0
140,3755,4.0
140,3798,3.0
140,3827,3.0
140,3831,3.5
140,3836,4.0
140,3861,2.0
140,3873,4.0
140,3906,3.0
140,3916,5.0
140,3948,2.5
140,3967,3.5
140,3969,3.0
140,3978,4.0
140,3980,3.0
140,3983,3.0
140,3985,3.5
140,3998,4.0
140,3999,2.0
140,4011,3.0
140,4014,4.0
140,4018,4.0
140,4019,3.0
140,4022,4.0
140,4025,4.0
140,4027,2.0
140,4031,3.0
140,4033,4.0
140,4034,4.0
140,4035,2.5
140,4042,4.0
140,4047,4.0
140,4056,4.0
140,4085,3.0
140,4161,4.0
140,4167,3.0
140,4187,4.0
140,4220,3.0
140,4223,5.0
140,4225,5.0
140,4226,3.0
140,4234,3.0
140,4243,4.0
140,4259,4.0
140,4265,2.0
140,4299,3.0
140,4306,3.0
140,4310,4.0
140,4321,4.0
140,4322,4.0
140,4326,3.5
140,4327,5.0
140,4337,4.0
140,4339,4.0
140,4349,3.0
140,4368,2.0
140,4369,3.0
140,4447,3.5
140,4448,3.0
140,4465,3.5
140,4508,3.5
140,4534,3.0
140,4535,5.0
140,4623,4.0
140,4677,4.0
140,4688,3.5
140,4700,3.0
140,4703,3.5
140,4719,2.0
140,4727,3.0
140,4736,3.0
140,4774,2.5
140,4776,4.0
140,4795,4.0
140,4799,3.0
140,4822,3.0
140,4836,3.5
140,4844,4.0
140,4848,4.0
140,4855,4.0
140,4857,4.5
140,4866,3.0
140,4874,4.0
140,4880,4.0
140,4886,4.0
140,4889,3.0
140,4896,3.0
140,4901,3.0
140,4903,4.0
140,4921,4.0
140,4958,3.0
140,4963,3.0
140,4975,2.0
140,4991,3.0
140,4993,3.0
140,4994,3.0
140,4995,5.0
140,5010,4.0
140,5014,4.0
140,5015,4.0
140,5016,3.5
140,5048,3.0
140,5060,4.0
140,5064,4.0
140,5066,3.0
140,5093,3.0
140,5102,3.0
140,5103,4.0
140,5107,4.0
140,5108,3.0
140,5152,3.0
140,5187,4.0
140,5218,4.0
140,5256,3.0
140,5266,3.0
140,5267,4.0
140,5282,4.0
140,5291,1.0
140,5292,2.0
140,5299,5.0
140,5316,3.0
140,5329,2.5
140,5338,2.0
140,5349,3.5
140,5357,3.0
140,5358,3.0
140,5364,2.5
140,5377,3.5
140,5378,4.0
140,5388,3.0
140,5400,3.0
140,5418,4.0
140,5420,3.0
140,5435,3.0
140,5445,3.0
140,5446,3.0
140,5464,4.0
140,5479,4.0
140,5481,1.0
140,5506,3.0
140,5507,3.0
140,5553,4.0
140,5563,3.0
140,5574,3.5
140,5611,2.0
140,5620,3.0
140,5699,4.0
140,5747,3.0
140,5791,3.0
140,5812,2.5
140,5867,5.0
140,5873,3.5
140,5879,1.0
140,5899,3.0
140,5902,3.0
140,5943,2.5
140,5945,3.0
140,5947,3.0
140,5952,4.0
140,5959,3.0
140,5971,1.0
140,5989,4.0
140,5995,3.0
140,6059,3.0
140,6185,3.0
140,6213,3.0
140,6218,3.0
140,6219,3.0
140,6246,4.0
140,6279,4.0
140,6281,3.0
140,6297,3.0
140,6299,3.0
140,6373,3.5
140,6377,4.0
140,6378,5.0
140,6385,3.5
140,6386,4.0
140,6448,4.0
140,6461,4.5
140,6484,2.5
140,6539,3.5
140,6565,3.5
140,6593,3.0
140,6617,4.0
140,6669,1.0
140,6708,3.5
140,6709,2.5
140,6753,3.5
140,6764,3.0
140,6765,3.5
140,6787,4.0
140,6808,4.0
140,6870,3.5
140,6874,2.0
140,6879,3.0
140,6887,3.5
140,6893,5.0
140,6934,3.0
140,6947,5.0
140,6950,3.5
140,7018,5.0
140,7027,4.0
140,7076,5.0
140,7137,3.0
140,7143,3.5
140,7149,4.0
140,7153,5.0
140,7155,3.0
140,7158,3.0
140,7161,3.0
140,7162,4.5
140,7263,4.0
140,7294,3.0
140,7324,3.0
140,7379,3.0
140,7381,2.5
140,7445,3.5
140,7980,3.5
140,8121,1.0
140,8199,1.0
140,8207,4.0
140,8493,4.0
140,8529,3.5
140,8665,3.5
140,8798,3.5
140,8961,4.5
140,8970,3.5
140,8982,3.0
140,26172,3.0
140,26865,1.0
140,27821,4.0
140,30707,4.5
140,30749,3.0
140,30812,3.5
140,31225,3.0
140,31420,3.5
140,31685,3.0
140,31700,3.0
140,32017,2.0
140,32029,3.0
140,32596,2.5
140,33166,4.5
140,33493,4.0
140,33660,4.0
140,33679,3.0
140,34048,3.0
140,34072,4.5
140,34334,2.5
140,34534,4.5
140,34536,3.0
140,36529,3.0
140,37727,3.5
140,37733,3.5
140,37739,4.0
140,39292,3.5
140,39307,2.5
140,40583,4.0
140,41566,4.0
140,41571,3.5
140,41863,3.5
140,41997,3.5
140,42009,2.0
140,42730,5.0
140,43396,4.0
140,43917,3.0
140,44199,3.0
140,44399,1.0
140,44709,4.0
140,45668,3.0
140,47044,3.0
140,47099,3.5
140,47644,3.5
140,48516,3.0
140,49272,4.0
140,49524,3.5
140,49530,4.0
140,49910,2.5
140,50068,3.5
140,53972,3.0
141,1,4.0
141,19,2.0
141,47,3.0
141,104,3.5
141,107,3.5
141,110,3.5
141,150,3.5
141,231,3.0
141,260,4.0
141,296,4.0
141,317,3.5
141,318,4.0
141,344,2.0
141,356,4.0
141,364,4.0
141,367,2.5
141,441,3.0
141,480,3.0
141,500,3.0
141,520,4.0
141,588,4.0
141,673,4.0
141,780,3.0
141,785,2.5
141,852,2.5
141,858,2.5
141,1196,3.0
141,1197,3.5
141,1198,3.0
141,1210,4.5
141,1265,3.5
141,1270,2.5
141,1291,2.5
141,1485,2.5
141,1517,3.0
141,1527,3.5
141,1580,3.5
141,1653,4.0
141,1682,3.0
141,1704,3.5
141,1732,4.0
141,1917,3.0
141,1918,3.0
141,1968,4.0
141,2000,3.5
141,2002,3.0
141,2028,4.0
141,2355,4.0
141,2478,3.5
141,2502,4.0
141,2571,3.5
141,2683,3.0
141,2694,3.0
141,2700,3.0
141,2706,3.0
141,2716,3.5
141,2804,3.0
141,2959,5.0
141,3033,4.0
141,3052,3.5
141,3114,4.5
141,3147,3.5
141,3175,4.0
141,3255,4.0
141,3361,5.0
141,3489,4.0
141,3535,2.5
141,3552,5.0
141,3578,5.0
141,3751,3.0
141,3752,3.5
141,3753,3.0
141,3785,3.0
141,3948,3.0
141,3988,2.0
141,4002,4.5
